# Exploration %,Episodes,Rewards,Timestep,Training Score
2.000000000000001776e+00,1.880000000000000000e+04,8.090000000000000568e+01,1.880000000000000000e+05,7.208069320768117905e-03
2.000000000000001776e+00,1.890000000000000000e+04,8.079999999999999716e+01,1.890000000000000000e+05,9.486664785072207451e-03
2.000000000000001776e+00,1.900000000000000000e+04,8.079999999999999716e+01,1.900000000000000000e+05,2.807640354149043560e-03
2.000000000000001776e+00,1.910000000000000000e+04,8.090000000000000568e+01,1.910000000000000000e+05,4.240555514115840197e-03
2.000000000000001776e+00,1.920000000000000000e+04,8.079999999999999716e+01,1.920000000000000000e+05,5.693376413546502590e-03
2.000000000000001776e+00,1.930000000000000000e+04,8.090000000000000568e+01,1.930000000000000000e+05,9.381833464431110770e-03
2.000000000000001776e+00,1.940000000000000000e+04,8.079999999999999716e+01,1.940000000000000000e+05,9.269469417631626129e-03
2.000000000000001776e+00,1.950000000000000000e+04,8.090000000000000568e+01,1.950000000000000000e+05,1.094402722083032131e-02
2.000000000000001776e+00,1.960000000000000000e+04,8.079999999999999716e+01,1.960000000000000000e+05,2.221009199274703860e-03
2.000000000000001776e+00,1.970000000000000000e+04,8.100000000000000000e+01,1.970000000000000000e+05,1.914779451908543706e-03
2.000000000000001776e+00,1.980000000000000000e+04,8.079999999999999716e+01,1.980000000000000000e+05,6.319191830698400736e-03
2.000000000000001776e+00,1.990000000000000000e+04,8.090000000000000568e+01,1.990000000000000000e+05,2.044287190074101090e-03
2.000000000000001776e+00,2.000000000000000000e+04,8.100000000000000000e+01,2.000000000000000000e+05,1.383836031891405582e-03
2.000000000000001776e+00,2.010000000000000000e+04,8.079999999999999716e+01,2.010000000000000000e+05,5.594893387751653790e-03
2.000000000000001776e+00,2.020000000000000000e+04,8.100000000000000000e+01,2.020000000000000000e+05,1.247013162355870008e-03
2.000000000000001776e+00,2.030000000000000000e+04,8.100000000000000000e+01,2.030000000000000000e+05,2.437845600070431828e-03
2.000000000000001776e+00,2.040000000000000000e+04,8.090000000000000568e+01,2.040000000000000000e+05,2.124526552506722510e-03
2.000000000000001776e+00,2.050000000000000000e+04,8.100000000000000000e+01,2.050000000000000000e+05,1.292480104893911630e-03
2.000000000000001776e+00,2.060000000000000000e+04,8.090000000000000568e+01,2.060000000000000000e+05,4.754458554089069366e-03
2.000000000000001776e+00,2.070000000000000000e+04,8.090000000000000568e+01,2.070000000000000000e+05,2.420602715574204922e-03
2.000000000000001776e+00,2.080000000000000000e+04,8.100000000000000000e+01,2.080000000000000000e+05,8.171431982191279531e-04
2.000000000000001776e+00,2.090000000000000000e+04,8.090000000000000568e+01,2.090000000000000000e+05,1.524096733191981912e-03
2.000000000000001776e+00,2.100000000000000000e+04,8.100000000000000000e+01,2.100000000000000000e+05,4.098044009879231453e-03
2.000000000000001776e+00,2.110000000000000000e+04,8.100000000000000000e+01,2.110000000000000000e+05,2.056054639979265630e-02
2.000000000000001776e+00,2.120000000000000000e+04,8.100000000000000000e+01,2.120000000000000000e+05,1.278577765333466232e-03
2.000000000000001776e+00,2.130000000000000000e+04,8.100000000000000000e+01,2.130000000000000000e+05,4.633029646356590092e-03
2.000000000000001776e+00,2.140000000000000000e+04,8.100000000000000000e+01,2.140000000000000000e+05,2.264613489387556911e-03
