# Exploration %,Episodes,Rewards,Timestep,Training Score
2.000000000000001776e+00,1.496000000000000000e+03,1.745000000000000000e+02,1.740000000000000000e+05,8.402229356579482555e-02
2.000000000000001776e+00,1.504000000000000000e+03,1.695999999999999943e+02,1.750000000000000000e+05,8.571417131461203098e-01
2.000000000000001776e+00,1.504000000000000000e+03,1.784000000000000057e+02,1.760000000000000000e+05,7.112006423994898796e-03
2.000000000000001776e+00,1.512000000000000000e+03,1.735000000000000000e+02,1.770000000000000000e+05,4.722534758038818836e-01
2.000000000000001776e+00,1.520000000000000000e+03,1.685999999999999943e+02,1.780000000000000000e+05,5.832519801333546638e-02
2.000000000000001776e+00,1.520000000000000000e+03,1.774000000000000057e+02,1.790000000000000000e+05,5.822596373036503792e-03
2.000000000000001776e+00,1.528000000000000000e+03,1.728000000000000114e+02,1.800000000000000000e+05,1.805145805701613426e-02
2.000000000000001776e+00,1.528000000000000000e+03,1.809000000000000057e+02,1.810000000000000000e+05,3.038171597290784121e-02
2.000000000000001776e+00,1.536000000000000000e+03,1.760000000000000000e+02,1.820000000000000000e+05,5.794956954196095467e-02
2.000000000000001776e+00,1.544000000000000000e+03,1.714000000000000057e+02,1.830000000000000000e+05,1.673660218250006437e+00
2.000000000000001776e+00,1.544000000000000000e+03,1.800999999999999943e+02,1.840000000000000000e+05,1.263688644394278526e-02
2.000000000000001776e+00,1.552000000000000000e+03,1.758000000000000114e+02,1.850000000000000000e+05,3.154938027728348970e-02
2.000000000000001776e+00,1.560000000000000000e+03,1.700999999999999943e+02,1.860000000000000000e+05,3.903757227817550302e-02
2.000000000000001776e+00,1.560000000000000000e+03,1.788000000000000114e+02,1.870000000000000000e+05,4.881885775830596685e-03
2.000000000000001776e+00,1.568000000000000000e+03,1.730000000000000000e+02,1.880000000000000000e+05,4.137019347399473190e-02
2.000000000000001776e+00,1.576000000000000000e+03,1.684000000000000057e+02,1.890000000000000000e+05,9.788946702610701323e-02
2.000000000000001776e+00,1.576000000000000000e+03,1.771999999999999886e+02,1.900000000000000000e+05,5.660939030349254608e-03
2.000000000000001776e+00,1.584000000000000000e+03,1.714000000000000057e+02,1.910000000000000000e+05,6.050705444067716599e-03
2.000000000000001776e+00,1.584000000000000000e+03,1.795000000000000000e+02,1.920000000000000000e+05,4.136947914958000183e-03
2.000000000000001776e+00,1.592000000000000000e+03,1.755000000000000000e+02,1.930000000000000000e+05,9.952767519280314445e-03
2.000000000000001776e+00,1.600000000000000000e+03,1.705000000000000000e+02,1.940000000000000000e+05,1.310932822525501251e-02
2.000000000000001776e+00,1.600000000000000000e+03,1.791999999999999886e+02,1.950000000000000000e+05,7.141054025851190090e-03
2.000000000000001776e+00,1.608000000000000000e+03,1.748000000000000114e+02,1.960000000000000000e+05,1.860064872307702899e-01
2.000000000000001776e+00,1.616000000000000000e+03,1.705000000000000000e+02,1.970000000000000000e+05,7.249626214616000652e-03
2.000000000000001776e+00,1.616000000000000000e+03,1.791999999999999886e+02,1.980000000000000000e+05,4.189548827707767487e-02
2.000000000000001776e+00,1.624000000000000000e+03,1.744000000000000057e+02,1.990000000000000000e+05,6.791361290961503983e-01
2.000000000000001776e+00,1.624000000000000000e+03,1.825999999999999943e+02,2.000000000000000000e+05,5.185881513170897961e-03
2.000000000000001776e+00,1.632000000000000000e+03,1.785999999999999943e+02,2.010000000000000000e+05,5.921053476631641388e-01
2.000000000000001776e+00,1.640000000000000000e+03,1.745999999999999943e+02,2.020000000000000000e+05,1.271631107665598392e+00
2.000000000000001776e+00,1.640000000000000000e+03,1.834000000000000057e+02,2.030000000000000000e+05,1.500503579154610634e-02
2.000000000000001776e+00,1.648000000000000000e+03,1.803000000000000114e+02,2.040000000000000000e+05,1.068300527753308415e+00
2.000000000000001776e+00,1.656000000000000000e+03,1.748000000000000114e+02,2.050000000000000000e+05,1.444260333664715290e-02
